Date,Temperature
2006-01-25,NA
2006-01-26,NA
2006-01-27,NA
2006-01-28,NA
2006-01-29,NA
2006-01-30,NA
2006-01-31,NA
2006-02-01,NA
2006-02-02,NA
2006-02-03,NA
2006-02-04,-45.82
2006-02-05,NA
2006-02-06,-49.98
2006-02-07,NA
2006-02-08,NA
2006-02-09,NA
2006-02-10,NA
2006-02-11,NA
2006-02-12,NA
2006-02-13,NA
2006-02-14,NA
2006-02-15,NA
2006-02-16,NA
2006-02-17,NA
2006-02-18,NA
2006-02-19,NA
2006-02-20,NA
2006-02-21,-25.47
2006-02-22,-33.77
2006-02-23,-38.71
2006-02-24,-28.51
2006-02-25,-23.17
2006-02-26,-21.95
2006-02-27,-23.64
2006-02-28,-26.98
2006-03-01,-21.21
2006-03-02,-25.3
2006-03-03,-26.56
2006-03-04,-31.68
2006-03-05,-37.4
2006-03-06,-34.64
2006-03-07,-28.43
2006-03-08,-32.32
2006-03-09,-34.72
2006-03-10,-36.35
2006-03-11,-30.11
2006-03-12,-31.88
2006-03-13,-36.42
2006-03-14,-37.46
2006-03-15,-20.31
2006-03-16,-17.24
2006-03-17,-19.1
2006-03-18,-23.13
2006-03-19,-32.23
2006-03-20,-31.93
2006-03-21,-32.59
2006-03-22,-39.52
2006-03-23,-43.13
2006-03-24,-40.7
2006-03-25,-36.61
2006-03-26,-33.42
2006-03-27,-35.38
2006-03-28,-30.48
2006-03-29,-30.53
2006-03-30,-27.44
2006-03-31,-28.02
2006-04-01,-20.69
2006-04-02,-28.49
2006-04-03,-31.63
2006-04-04,-34.24
2006-04-05,-33.39
2006-04-06,-40.45
2006-04-07,-33.98
2006-04-08,-26.39
2006-04-09,-21.82
2006-04-10,-23.03
2006-04-11,-25.45
2006-04-12,-30.89
2006-04-13,-27.38
2006-04-14,-24.58
2006-04-15,-33.97
2006-04-16,-33.72
2006-04-17,-31.8
2006-04-18,-33.73
2006-04-19,-34.4
2006-04-20,-28.65
2006-04-21,-28.35
2006-04-22,-27.34
2006-04-23,-25.2
2006-04-24,-27.56
2006-04-25,-25.14
2006-04-26,-21.88
2006-04-27,-11.74
2006-04-28,-13.17
2006-04-29,-16.96
2006-04-30,-24.5
2006-05-01,-24.92
2006-05-02,-19.54
2006-05-03,-19.11
2006-05-04,-16.91
2006-05-05,-20.16
2006-05-06,-22.86
2006-05-07,-10.7
2006-05-08,-12.92
2006-05-09,-12.58
2006-05-10,-10.53
2006-05-11,-13.09
2006-05-12,-4.48
2006-05-13,-12.37
2006-05-14,-15.91
2006-05-15,-18.56
2006-05-16,-14.77
2006-05-17,-14.66
2006-05-18,-17.95
2006-05-19,-17.29
2006-05-20,-19.76
2006-05-21,-24.59
2006-05-22,-21.04
2006-05-23,-20.42
2006-05-24,-18.95
2006-05-25,-15.52
2006-05-26,-12.61
2006-05-27,-16.91
2006-05-28,-17.7
2006-05-29,-18.05
2006-05-30,-13.02
2006-05-31,-11.97
2006-06-01,-16.59
2006-06-02,-13.53
2006-06-03,-13.09
2006-06-04,-12.83
2006-06-05,-14.24
2006-06-06,-12.12
2006-06-07,-11.82
2006-06-08,-12.51
2006-06-09,-14.36
2006-06-10,-14.95
2006-06-11,-16.15
2006-06-12,-15.72
2006-06-13,-11.47
2006-06-14,-9.56
2006-06-15,-9.01
2006-06-16,-13.35
2006-06-17,-13.45
2006-06-18,-10.18
2006-06-19,-11.67
2006-06-20,-11
2006-06-21,-12.71
2006-06-22,-11.57
2006-06-23,-9.68
2006-06-24,-10.02
2006-06-25,-8.09
2006-06-26,-10.53
2006-06-27,-10.16
2006-06-28,-9.27
2006-06-29,-10.51
2006-06-30,-11.64
2006-07-01,-14.78
2006-07-02,-11.86
2006-07-03,-13.2
2006-07-04,-14.69
2006-07-05,-12.32
2006-07-06,-9.54
2006-07-07,-11.31
2006-07-08,-12.61
2006-07-09,-11.4
2006-07-10,-11.42
2006-07-11,-10.63
2006-07-12,-12.25
2006-07-13,-10.89
2006-07-14,-8.95
2006-07-15,-8.26
2006-07-16,-11.73
2006-07-17,-13.77
2006-07-18,-5.77
2006-07-19,-4.36
2006-07-20,-3.92
2006-07-21,-4.99
2006-07-22,-6.67
2006-07-23,-1.92
2006-07-24,-4.09
2006-07-25,-5.09
2006-07-26,-5.29
2006-07-27,-8.59
2006-07-28,-8.24
2006-07-29,-8.36
2006-07-30,-9.38
2006-07-31,-9.18
2006-08-01,-7.03
2006-08-02,-7.2
2006-08-03,-5.03
2006-08-04,-5.34
2006-08-05,-6.1
2006-08-06,-6.59
2006-08-07,-7.86
2006-08-08,-11.22
2006-08-09,-11.47
2006-08-10,-11.98
2006-08-11,-9.28
2006-08-12,-7.3
2006-08-13,-9.25
2006-08-14,-12.74
2006-08-15,-3.7
2006-08-16,-2.75
2006-08-17,-1.59
2006-08-18,-5.81
2006-08-19,-9.09
2006-08-20,-6.81
2006-08-21,-7.03
2006-08-22,-8.31
2006-08-23,-8.47
2006-08-24,-11.05
2006-08-25,-15.94
2006-08-26,-15.29
2006-08-27,-18.64
2006-08-28,-10.45
2006-08-29,-18.2
2006-08-30,-17.9
2006-08-31,-9.54
2006-09-01,-9.97
2006-09-02,-12.64
2006-09-03,-15.02
2006-09-04,-14.4
2006-09-05,-27.04
2006-09-06,-15.87
2006-09-07,-17.82
2006-09-08,-18.85
2006-09-09,-20.11
2006-09-10,-24.8
2006-09-11,-21.54
2006-09-12,-23.61
2006-09-13,-16.89
2006-09-14,-15.98
2006-09-15,-13.94
2006-09-16,-17.1
2006-09-17,-16.22
2006-09-18,-17.59
2006-09-19,-14.01
2006-09-20,-21.31
2006-09-21,-15.61
2006-09-22,-15.42
2006-09-23,-15.34
2006-09-24,-11.95
2006-09-25,-18.14
2006-09-26,-20.3
2006-09-27,-17.4
2006-09-28,-19.43
2006-09-29,-18.72
2006-09-30,-17.96
2006-10-01,-10.97
2006-10-02,-13.83
2006-10-03,-24.53
2006-10-04,-27.56
2006-10-05,-26.84
2006-10-06,-25.6
2006-10-07,-25.67
2006-10-08,-28.66
2006-10-09,-32.48
2006-10-10,-26.58
2006-10-11,-27.08
2006-10-12,-19.65
2006-10-13,-11.41
2006-10-14,-18.65
2006-10-15,-26.03
2006-10-16,-25.1
2006-10-17,-21.01
2006-10-18,-14.41
2006-10-19,-16.33
2006-10-20,-28.96
2006-10-21,-31.38
2006-10-22,-26.82
2006-10-23,-28.38
2006-10-24,-32.58
2006-10-25,-42.49
2006-10-26,-44.89
2006-10-27,-41.49
2006-10-28,-36.63
2006-10-29,-34.67
2006-10-30,-31.77
2006-10-31,-37.08
2006-11-01,-17.83
2006-11-02,-17.39
2006-11-03,-18.84
2006-11-04,-33.3
2006-11-05,-39.83
2006-11-06,-45.34
2006-11-07,-45.65
2006-11-08,-46.96
2006-11-09,-33.93
2006-11-10,-45.22
2006-11-11,-49.34
2006-11-12,-50.34
2006-11-13,-44.49
2006-11-14,-48.77
2006-11-15,-42.8
2006-11-16,-45.37
2006-11-17,-54.43
2006-11-18,-36.04
2006-11-19,-35.9
2006-11-20,-34.28
2006-11-21,-38.05
2006-11-22,-42.67
2006-11-23,-41.47
2006-11-24,-51.89
2006-11-25,-47.02
2006-11-26,-45.99
2006-11-27,-37.88
2006-11-28,-38.73
2006-11-29,-35.19
2006-11-30,-25.83
2006-12-01,-31.6
2006-12-02,-28.5
2006-12-03,-27.61
2006-12-04,-30.02
2006-12-05,-34
2006-12-06,-25.73
2006-12-07,-32.53
2006-12-08,-33.94
2006-12-09,-44.09
2006-12-10,-40
2006-12-11,-43.1
2006-12-12,-33.31
2006-12-13,-39.55
2006-12-14,-40.32
2006-12-15,-42.55
2006-12-16,-33.93
2006-12-17,-31.65
2006-12-18,-24.09
2006-12-19,-28.78
2006-12-20,-41.2
2006-12-21,-32.06
2006-12-22,-44.69
2006-12-23,-34.6
2006-12-24,-26.92
2006-12-25,-28.09
2006-12-26,-21.76
2006-12-27,-17.41
2006-12-28,-16.2
2006-12-29,-20.63
2006-12-30,-20.87
2006-12-31,-22.73
2007-01-01,-22.42
2007-01-02,-37.89
2007-01-03,-34
2007-01-04,-33.49
2007-01-05,-32.43
2007-01-06,-31.66
2007-01-07,-42.13
2007-01-08,-46.61
2007-01-09,-51.9
2007-01-10,-53.35
2007-01-11,-47.4
2007-01-12,-49.59
2007-01-13,-31.74
2007-01-14,-32.64
2007-01-15,-42.1
2007-01-16,-44.98
2007-01-17,-34.54
2007-01-18,-32.51
2007-01-19,-40.61
2007-01-20,-44.14
2007-01-21,-34.72
2007-01-22,-21.29
2007-01-23,-12.58
2007-01-24,-13.38
2007-01-25,-29.92
2007-01-26,-20.75
2007-01-27,-20.35
2007-01-28,-17.23
2007-01-29,-18.16
2007-01-30,-25.09
2007-01-31,-34.39
2007-02-01,-32.69
2007-02-02,-32.79
2007-02-03,-30.13
2007-02-04,-34.08
2007-02-05,-26.49
2007-02-06,-24.24
2007-02-07,-27.65
2007-02-08,-34.93
2007-02-09,-33.4
2007-02-10,-36.87
2007-02-11,-27.71
2007-02-12,-27.37
2007-02-13,-28.51
2007-02-14,-31.18
2007-02-15,-35.32
2007-02-16,-27
2007-02-17,-29.51
2007-02-18,-22.04
2007-02-19,-28.06
2007-02-20,-34.16
2007-02-21,-32.96
2007-02-22,-27.78
2007-02-23,-26.72
2007-02-24,-35.51
2007-02-25,-25.01
2007-02-26,-29.68
2007-02-27,-34.79
2007-02-28,-44.79
2007-03-01,-49.5
2007-03-02,-56.98
2007-03-03,-47.03
2007-03-04,-45.1
2007-03-05,-40.87
2007-03-06,-37.49
2007-03-07,-26.56
2007-03-08,-27.62
2007-03-09,-31.55
2007-03-10,-33.39
2007-03-11,-27.86
2007-03-12,-30.44
2007-03-13,-32.68
2007-03-14,-29.61
2007-03-15,-36.07
2007-03-16,-37.07
2007-03-17,-46.41
2007-03-18,-40.95
2007-03-19,-26.49
2007-03-20,-21.76
2007-03-21,-30.98
2007-03-22,-38.34
2007-03-23,-37.31
2007-03-24,-37.33
2007-03-25,-32.24
2007-03-26,-34.83
2007-03-27,-34.52
2007-03-28,-28.04
2007-03-29,-32.07
2007-03-30,-27.43
2007-03-31,-20.73
2007-04-01,-23.72
2007-04-02,-13.67
2007-04-03,-13.62
2007-04-04,-41.16
2007-04-05,-29.7
2007-04-06,-34.99
2007-04-07,-30.09
2007-04-08,-35.2
2007-04-09,-33.88
2007-04-10,-31.03
2007-04-11,-34.2
2007-04-12,-28.8
2007-04-13,-32.52
2007-04-14,-33.46
2007-04-15,-32.93
2007-04-16,-31.64
2007-04-17,-33.51
2007-04-18,-30.34
2007-04-19,-24.06
2007-04-20,-31.15
2007-04-21,-29.54
2007-04-22,-29.43
2007-04-23,-26.17
2007-04-24,-21.77
2007-04-25,-14.01
2007-04-26,-16.05
2007-04-27,-17.77
2007-04-28,-11.26
2007-04-29,-11.61
2007-04-30,-8.27
2007-05-01,-13.09
2007-05-02,-12.55
2007-05-03,-17.52
2007-05-04,-21.07
2007-05-05,-18.44
2007-05-06,-17.85
2007-05-07,-16.54
2007-05-08,-17.51
2007-05-09,-19.32
2007-05-10,-18.34
2007-05-11,-17.06
2007-05-12,-19.62
2007-05-13,-19.74
2007-05-14,-20.04
2007-05-15,-19.57
2007-05-16,-19.26
2007-05-17,-19.74
2007-05-18,-19.45
2007-05-19,-20.08
2007-05-20,-20.23
2007-05-21,-19.71
2007-05-22,-18.46
2007-05-23,-17.08
2007-05-24,-17.64
2007-05-25,-17.22
2007-05-26,-16.79
2007-05-27,-19.82
2007-05-28,-18.24
2007-05-29,-16.79
2007-05-30,-16.21
2007-05-31,-13.01
2007-06-01,-10.26
2007-06-02,-7.87
2007-06-03,-10.95
2007-06-04,-9.52
2007-06-05,-10.7
2007-06-06,-11.58
2007-06-07,-9.11
2007-06-08,-11.07
2007-06-09,-9.48
2007-06-10,-8.93
2007-06-11,-5.31
2007-06-12,-6.49
2007-06-13,-7.86
2007-06-14,-8.94
2007-06-15,-10.75
2007-06-16,-11.02
2007-06-17,-11.95
2007-06-18,-11.13
2007-06-19,-6.14
2007-06-20,-12.28
2007-06-21,-8.4
2007-06-22,-11.4
2007-06-23,-6.63
2007-06-24,-7.05
2007-06-25,-5.08
2007-06-26,-3.29
2007-06-27,-2.18
2007-06-28,-5.4
2007-06-29,-8.24
2007-06-30,-13.3
2007-07-01,-14.51
2007-07-02,-10.51
2007-07-03,-15.11
2007-07-04,-12.62
2007-07-05,-10.7
2007-07-06,-5.12
2007-07-07,-3.51
2007-07-08,-2.85
2007-07-09,-5.65
2007-07-10,-6.5
2007-07-11,-6.18
2007-07-12,-5.13
2007-07-13,-7.26
2007-07-14,-8.88
2007-07-15,-5.4
2007-07-16,-4.7
2007-07-17,-5.67
2007-07-18,-4.41
2007-07-19,-5.34
2007-07-20,-6.42
2007-07-21,-7.03
2007-07-22,-9.57
2007-07-23,-10.45
2007-07-24,-9.02
2007-07-25,-11.3
2007-07-26,-12.1
2007-07-27,-11.55
2007-07-28,-11.78
2007-07-29,-9.88
2007-07-30,-9.75
2007-07-31,-11.04
2007-08-01,-10.18
2007-08-02,-12.7
2007-08-03,-13.23
2007-08-04,-10.99
2007-08-05,-12.33
2007-08-06,-12.04
2007-08-07,-6.86
2007-08-08,-9.6
2007-08-09,-11.96
2007-08-10,-11.75
2007-08-11,-9.27
2007-08-12,-3.23
2007-08-13,-4.33
2007-08-14,-11.1
2007-08-15,-8.42
2007-08-16,-14.21
2007-08-17,-11.1
2007-08-18,-9.41
2007-08-19,-11.41
2007-08-20,-11.72
2007-08-21,-12.59
2007-08-22,-13.7
2007-08-23,-17.24
2007-08-24,-16.62
2007-08-25,-19.1
2007-08-26,-14.81
2007-08-27,-6.98
2007-08-28,-9.14
2007-08-29,-11.49
2007-08-30,-10.02
2007-08-31,-10.95
2007-09-01,-15.18
2007-09-02,-20.53
2007-09-03,-23.05
2007-09-04,-12.25
2007-09-05,-16.19
2007-09-06,-21.93
2007-09-07,-18.95
2007-09-08,-14.78
2007-09-09,-16.6
2007-09-10,-19.15
2007-09-11,-20.86
2007-09-12,-28.8
2007-09-13,-20.46
2007-09-14,-24.97
2007-09-15,-21.88
2007-09-16,-26.69
2007-09-17,-16.25
2007-09-18,-21.75
2007-09-19,-23.16
2007-09-20,-28.08
2007-09-21,-22.62
2007-09-22,-21.44
2007-09-23,-25
2007-09-24,-31.07
2007-09-25,-20.35
2007-09-26,-13.06
2007-09-27,-13.74
2007-09-28,-18.87
2007-09-29,-21.02
2007-09-30,-25.75
2007-10-01,-35.67
2007-10-02,-19.21
2007-10-03,-24.01
2007-10-04,-27.16
2007-10-05,-27.66
2007-10-06,-21.06
2007-10-07,-20.84
2007-10-08,-27.13
2007-10-09,-33.85
2007-10-10,-21.05
2007-10-11,-16.45
2007-10-12,-18.57
2007-10-13,-23.12
2007-10-14,-34.44
2007-10-15,-33.2
2007-10-16,-36.63
2007-10-17,-20.87
2007-10-18,-15.22
2007-10-19,-14.1
2007-10-20,-24.41
2007-10-21,-44.61
2007-10-22,-37.83
2007-10-23,-26.97
2007-10-24,-29.96
2007-10-25,-32.42
2007-10-26,-27.98
2007-10-27,-32.88
2007-10-28,-37.03
2007-10-29,-37.54
2007-10-30,-47.64
2007-10-31,-47.12
2007-11-01,-33.98
2007-11-02,-32.79
2007-11-03,-25.58
2007-11-04,-33.85
2007-11-05,-40.94
2007-11-06,-30.32
2007-11-07,-42.17
2007-11-08,-35.56
2007-11-09,-32.38
2007-11-10,-37.48
2007-11-11,-37.37
2007-11-12,-38.32
2007-11-13,-39.58
2007-11-14,-29.03
2007-11-15,-28.98
2007-11-16,-29.92
2007-11-17,-30.27
2007-11-18,-10.27
2007-11-19,-11.76
2007-11-20,-33.01
2007-11-21,-26.77
2007-11-22,-26.62
2007-11-23,-42.28
2007-11-24,-40.56
2007-11-25,-27.96
2007-11-26,-17.53
2007-11-27,-31.16
2007-11-28,-37.88
2007-11-29,-31.62
2007-11-30,-33.03
2007-12-01,-42.27
2007-12-02,-43.72
2007-12-03,-34.32
2007-12-04,-41.41
2007-12-05,-36.34
2007-12-06,-29.47
2007-12-07,-34.23
2007-12-08,-43.89
2007-12-09,-48.78
2007-12-10,-37.82
2007-12-11,-30.31
2007-12-12,-36.22
2007-12-13,-29.62
2007-12-14,-27.23
2007-12-15,-26.32
2007-12-16,-32.47
2007-12-17,-31.37
2007-12-18,-35.86
2007-12-19,-25.38
2007-12-20,-25.02
2007-12-21,-26.36
2007-12-22,-34.08
2007-12-23,-44.99
2007-12-24,-48.22
2007-12-25,-51.49
2007-12-26,-45.82
2007-12-27,-36.99
2007-12-28,-36.94
2007-12-29,-33.92
2007-12-30,-33.06
2007-12-31,-32.41
2008-01-01,-32.82
2008-01-02,-44.45
2008-01-03,-33.61
2008-01-04,-22.27
2008-01-05,-24.55
2008-01-06,-30
2008-01-07,-29.7
2008-01-08,-34.98
2008-01-09,-39.91
2008-01-10,-34.76
2008-01-11,-30.26
2008-01-12,-37.08
2008-01-13,-50.34
2008-01-14,-51.33
2008-01-15,-52.16
2008-01-16,-54.17
2008-01-17,-58.77
2008-01-18,-47.39
2008-01-19,-44.02
2008-01-20,-31.2
2008-01-21,-28.27
2008-01-22,-27.22
2008-01-23,-30.99
2008-01-24,-36.18
2008-01-25,-37.47
2008-01-26,-44.07
2008-01-27,-39.86
2008-01-28,-44.03
2008-01-29,-53.71
2008-01-30,-54.34
2008-01-31,-50.48
2008-02-01,-44.44
2008-02-02,-46.84
2008-02-03,-40.12
2008-02-04,-46.55
2008-02-05,-27.46
2008-02-06,-27.84
2008-02-07,-31.07
2008-02-08,-29.92
2008-02-09,-29.86
2008-02-10,-40.01
2008-02-11,-46.92
2008-02-12,-51.87
2008-02-13,-23.13
2008-02-14,-22.64
2008-02-15,-29.91
2008-02-16,-29.04
2008-02-17,-28.3
2008-02-18,-24.48
2008-02-19,-20.44
2008-02-20,-24.62
2008-02-21,-50.48
2008-02-22,-31.22
2008-02-23,-28.44
2008-02-24,-28.67
2008-02-25,-36.42
2008-02-26,-44.39
2008-02-27,-43.33
2008-02-28,-31.59
2008-02-29,-32.93
2008-03-01,-40.68
2008-03-02,-47.91
2008-03-03,-49.34
2008-03-04,-48.91
2008-03-05,-33.51
2008-03-06,-33.28
2008-03-07,-37.54
2008-03-08,-32.89
2008-03-09,-30.86
2008-03-10,-29.6
2008-03-11,-35.5
2008-03-12,-37.21
2008-03-13,-39.87
2008-03-14,-39.27
2008-03-15,-31.82
2008-03-16,-28.54
2008-03-17,-23.73
2008-03-18,-24.02
2008-03-19,-27.6
2008-03-20,-35.51
2008-03-21,-27.97
2008-03-22,-21.28
2008-03-23,-17.12
2008-03-24,-14.58
2008-03-25,-18.28
2008-03-26,-23.52
2008-03-27,-25.67
2008-03-28,-27.78
2008-03-29,-31.51
2008-03-30,-31.12
2008-03-31,-33.75
2008-04-01,-31.91
2008-04-02,-24.79
2008-04-03,-28.19
2008-04-04,-28.02
2008-04-05,-21.05
2008-04-06,-15.1
2008-04-07,-25.82
2008-04-08,-28.31
2008-04-09,-30.68
2008-04-10,-30.16
2008-04-11,-29.66
2008-04-12,-32.8
2008-04-13,-32.7
2008-04-14,-29.23
2008-04-15,-23.99
2008-04-16,-13.71
2008-04-17,-13.2
2008-04-18,-16.92
2008-04-19,-19.58
2008-04-20,-19.58
2008-04-21,-22.74
2008-04-22,-18.15
2008-04-23,-18.34
2008-04-24,-24.9
2008-04-25,-30.63
2008-04-26,-22.8
2008-04-27,-23
2008-04-28,-26.85
2008-04-29,-21.71
2008-04-30,-19.12
2008-05-01,-19.49
2008-05-02,-27.11
2008-05-03,-19.9
2008-05-04,-17.76
2008-05-05,-16.63
2008-05-06,-14.22
2008-05-07,-16.31
2008-05-08,-27.2
2008-05-09,-22.58
2008-05-10,-22.03
2008-05-11,-20.7
2008-05-12,-16.51
2008-05-13,-12.69
2008-05-14,-13.31
2008-05-15,-7.91
2008-05-16,-6.23
2008-05-17,-18.41
2008-05-18,-21.47
2008-05-19,-22.54
2008-05-20,-21.47
2008-05-21,-22.02
2008-05-22,-20.47
2008-05-23,-18.93
2008-05-24,-13.8
2008-05-25,-10.25
2008-05-26,-9.6
2008-05-27,-11.77
2008-05-28,-10.9
2008-05-29,-7.83
2008-05-30,-10.59
2008-05-31,-14.1
2008-06-01,-16.1
2008-06-02,-12.32
2008-06-03,-12.55
2008-06-04,-15.78
2008-06-05,-12.14
2008-06-06,-8.66
2008-06-07,-11.6
2008-06-08,-13.97
2008-06-09,-5.93
2008-06-10,-8.88
2008-06-11,-7.98
2008-06-12,-8.38
2008-06-13,-6.8
2008-06-14,-6.82
2008-06-15,-14.64
2008-06-16,-11.54
2008-06-17,-8.82
2008-06-18,-6.86
2008-06-19,-10
2008-06-20,-12.6
2008-06-21,-10.52
2008-06-22,-14.8
2008-06-23,-12.04
2008-06-24,-10.73
2008-06-25,-8.54
2008-06-26,-9.45
2008-06-27,-8.4
2008-06-28,-10.52
2008-06-29,-7.42
2008-06-30,-6.87
2008-07-01,-9.57
2008-07-02,-9.53
2008-07-03,-7.84
2008-07-04,-5.52
2008-07-05,-4.55
2008-07-06,-5.69
2008-07-07,-10.01
2008-07-08,-10.61
2008-07-09,-7.85
2008-07-10,-9.9
2008-07-11,-9.98
2008-07-12,-10.69
2008-07-13,-9.88
2008-07-14,-9.01
2008-07-15,-9.41
2008-07-16,-12.24
2008-07-17,-10.35
2008-07-18,-11.8
2008-07-19,-13.83
2008-07-20,-11.05
2008-07-21,-9.78
2008-07-22,-10.74
2008-07-23,-10.58
2008-07-24,-9.58
2008-07-25,-6.82
2008-07-26,-8.04
2008-07-27,-7.22
2008-07-28,-7.63
2008-07-29,-4.48
2008-07-30,-6.49
2008-07-31,-4.63
2008-08-01,-8.32
2008-08-02,-11.05
2008-08-03,-8.56
2008-08-04,-7.97
2008-08-05,-9.84
2008-08-06,-10.2
2008-08-07,-11.62
2008-08-08,-12.78
2008-08-09,-9.3
2008-08-10,-6.42
2008-08-11,-8.27
2008-08-12,-10.85
2008-08-13,-13.74
2008-08-14,-10.96
2008-08-15,-16.5
2008-08-16,-14.41
2008-08-17,-10.48
2008-08-18,-11.55
2008-08-19,-8.08
2008-08-20,-8.59
2008-08-21,-12.65
2008-08-22,-13.44
2008-08-23,-18.55
2008-08-24,-12.35
2008-08-25,-9.13
2008-08-26,-9.26
2008-08-27,-11.39
2008-08-28,-13.3
2008-08-29,-15
2008-08-30,-15.74
2008-08-31,-6.31
2008-09-01,-5.26
2008-09-02,-5.6
2008-09-03,-6.91
2008-09-04,-9.76
2008-09-05,-16.01
2008-09-06,-6.84
2008-09-07,-9.31
2008-09-08,-12.77
2008-09-09,-10.9
2008-09-10,-13.63
2008-09-11,-8.86
2008-09-12,-10.79
2008-09-13,-11.37
2008-09-14,-12.21
2008-09-15,-14.84
2008-09-16,-15.06
2008-09-17,-14.87
2008-09-18,-17.05
2008-09-19,-21.89
2008-09-20,-21.18
2008-09-21,-22.65
2008-09-22,-30.81
2008-09-23,-31.05
2008-09-24,-26.73
2008-09-25,-22.51
2008-09-26,-24.3
2008-09-27,-23.09
2008-09-28,-25.95
2008-09-29,-25.07
2008-09-30,-30.13
2008-10-01,-36.52
2008-10-02,-38.96
2008-10-03,-39.06
2008-10-04,-41.72
2008-10-05,-38.19
2008-10-06,-26.9
2008-10-07,-26.45
2008-10-08,-22.11
2008-10-09,-14.61
2008-10-10,-20.21
2008-10-11,-20.62
2008-10-12,-22.82
2008-10-13,-28.38
2008-10-14,-38.32
2008-10-15,-41.46
2008-10-16,-30.77
2008-10-17,-41.08
2008-10-18,-47.01
2008-10-19,-41.76
2008-10-20,-41.35
2008-10-21,-38.7
2008-10-22,-38.64
2008-10-23,-39.89
2008-10-24,-32.15
2008-10-25,-31.21
2008-10-26,-36.27
2008-10-27,-23.6
2008-10-28,-18.4
2008-10-29,-23.75
2008-10-30,-11.33
2008-10-31,-12.17
2008-11-01,-32.8
2008-11-02,-26.35
2008-11-03,-29.41
2008-11-04,-45.4
2008-11-05,-30.91
2008-11-06,-28.98
2008-11-07,-31.36
2008-11-08,-24.16
2008-11-09,-21.84
2008-11-10,-42.41
2008-11-11,-43.52
2008-11-12,-35.73
2008-11-13,-40.88
2008-11-14,-44.62
2008-11-15,-34.44
2008-11-16,-27.1
2008-11-17,-31.56
2008-11-18,-19.72
2008-11-19,-32.82
2008-11-20,-46.9
2008-11-21,-25.74
2008-11-22,-23.65
2008-11-23,-26.59
2008-11-24,-20.5
2008-11-25,-38.29
2008-11-26,-44.19
2008-11-27,-42.58
2008-11-28,-51.67
2008-11-29,-40.08
2008-11-30,-34.23
2008-12-01,-28.98
2008-12-02,-25.8
2008-12-03,-28.41
2008-12-04,-31.46
2008-12-05,-33.56
2008-12-06,-32.13
2008-12-07,-38.76
2008-12-08,-31.81
2008-12-09,-22.25
2008-12-10,-24.98
2008-12-11,-30.42
2008-12-12,-27.87
2008-12-13,-27.17
2008-12-14,-26.99
2008-12-15,-33.33
2008-12-16,-37.28
2008-12-17,-36.13
2008-12-18,-32.88
2008-12-19,-33.47
2008-12-20,-44.9
2008-12-21,-49.1
2008-12-22,-33.48
2008-12-23,-30.71
2008-12-24,-29.46
2008-12-25,-36.05
2008-12-26,-24.47
2008-12-27,-18.03
2008-12-28,-19.23
2008-12-29,-46.55
2008-12-30,-39.95
2008-12-31,-23.34
2009-01-01,-30.08
2009-01-02,-35.22
2009-01-03,-19.07
2009-01-04,-21.69
2009-01-05,-28.45
2009-01-06,-25.07
2009-01-07,-22.85
2009-01-08,-22.14
2009-01-09,-24.68
2009-01-10,-32.82
2009-01-11,-55.63
2009-01-12,-56.76
2009-01-13,-46.77
2009-01-14,-42.17
2009-01-15,-30.57
2009-01-16,-29.4
2009-01-17,-28.25
2009-01-18,-29.64
2009-01-19,-27.94
2009-01-20,-28.92
2009-01-21,-29.62
2009-01-22,-37.47
2009-01-23,-39.43
2009-01-24,-34.95
2009-01-25,-28.76
2009-01-26,-35.64
2009-01-27,-28.05
2009-01-28,-28.59
2009-01-29,-37.42
2009-01-30,-39.22
2009-01-31,-43.61
2009-02-01,-46.56
2009-02-02,-50.24
2009-02-03,-29.46
2009-02-04,-24.26
2009-02-05,-28.42
2009-02-06,-28.63
2009-02-07,-29.52
2009-02-08,-36.12
2009-02-09,-35.29
2009-02-10,-37.19
2009-02-11,-42.8
2009-02-12,-42.46
2009-02-13,-41.4
2009-02-14,-29.26
2009-02-15,-28.81
2009-02-16,-26.73
2009-02-17,-31.91
2009-02-18,-28.33
2009-02-19,-36.74
2009-02-20,-44.49
2009-02-21,-53.34
2009-02-22,-54.41
2009-02-23,-46.63
2009-02-24,-38.26
2009-02-25,-41.88
2009-02-26,-43.92
2009-02-27,-42.88
2009-02-28,-43.39
2009-03-01,-46.93
2009-03-02,-40.23
2009-03-03,-37.31
2009-03-04,-39.48
2009-03-05,-46.96
2009-03-06,-43.5
2009-03-07,-41.44
2009-03-08,-36.92
2009-03-09,-40.12
2009-03-10,-40.14
2009-03-11,-40.7
2009-03-12,-39.74
2009-03-13,-39.62
2009-03-14,-40.74
2009-03-15,-35.17
2009-03-16,-36.6
2009-03-17,-37.77
2009-03-18,-23.03
2009-03-19,-30.86
2009-03-20,-20.6
2009-03-21,-20.33
2009-03-22,-29.35
2009-03-23,-36.45
2009-03-24,-33.38
2009-03-25,-34.48
2009-03-26,-36.15
2009-03-27,-38.86
2009-03-28,-41.71
2009-03-29,-38.78
2009-03-30,-26.89
2009-03-31,-23.63
2009-04-01,-32.61
2009-04-02,-30.34
2009-04-03,-30.59
2009-04-04,-23.23
2009-04-05,-31.92
2009-04-06,-35.27
2009-04-07,-34.39
2009-04-08,-27.3
2009-04-09,-32.48
